#Variables:
#tasmax_CCSM4_historical(K):Daily Maximum Near-Surface Air Temperature
"#Data Extracted for Average over Grid Cell w/ center: 37.3438 Latitude, -79.8438 Longitude (closest value to Latitude:37.3145, Longitude:-79.8181) "
#Original Data File(s):
#macav2livneh_tasmax_CCSM4_r6i1p1_historical_1950_2005_CONUS_daily_aggregated.nc#fillmismatch 
#===============================================
"yyyy-mm-dd,tasmax_CCSM4_historical(K)"
1998-08-10,304.605133
1998-08-11,301.461761
1998-08-12,301.732361
1998-08-13,295.583862
1998-08-14,297.549805
1998-08-15,300.475006
1998-08-16,300.553802
1998-08-17,302.697510
1998-08-18,300.607391
1998-08-19,303.212280
1998-08-20,302.040192
1998-08-21,301.481873
1998-08-22,305.786255
1998-08-23,304.905914
1998-08-24,303.989258
1998-08-25,304.300079
1998-08-26,305.583282
1998-08-27,305.155945
1998-08-28,307.024078
1998-08-29,305.484039
1998-08-30,305.349518
1998-08-31,295.671295
1998-09-01,299.574921
1998-09-02,297.338715
1998-09-03,300.031433
1998-09-04,300.319336
1998-09-05,302.110687
1998-09-06,298.854340
1998-09-07,299.991974
1998-09-08,296.672302
1998-09-09,298.214539
1998-09-10,299.971100
1998-09-11,297.911957
1998-09-12,298.666107
1998-09-13,302.037842
1998-09-14,296.605164
1998-09-15,300.477844
1998-09-16,296.343536
1998-09-17,295.758606
1998-09-18,301.814880
1998-09-19,290.530884
1998-09-20,293.802490
1998-09-21,290.371552
1998-09-22,289.854309
1998-09-23,291.381134
1998-09-24,295.036102
1998-09-25,298.103760
1998-09-26,299.645538
1998-09-27,294.497833
1998-09-28,295.164307
1998-09-29,301.473145
1998-09-30,298.156586
1998-10-01,301.068939
1998-10-02,299.797119
1998-10-03,297.318054
1998-10-04,302.158508
1998-10-05,299.689789
1998-10-06,298.422821
1998-10-07,289.666077
1998-10-08,286.504089
1998-10-09,288.749695
1998-10-10,291.819458
1998-10-11,291.024780
1998-10-12,290.900024
1998-10-13,292.381561
1998-10-14,285.823639
1998-10-15,295.661926
1998-10-16,297.838348
1998-10-17,293.419098
1998-10-18,289.803009
1998-10-19,285.494965
1998-10-20,294.313873
1998-10-21,296.215973
1998-10-22,287.244568
1998-10-23,290.505219
1998-10-24,295.354034
1998-10-25,297.201569
1998-10-26,292.894745
1998-10-27,293.829193
1998-10-28,299.246552
1998-10-29,294.681061
1998-10-30,291.705963
1998-10-31,294.334015
1998-11-01,292.090973
1998-11-02,292.905701
1998-11-03,291.883514
1998-11-04,291.979736
1998-11-05,296.954834
1998-11-06,297.966248
1998-11-07,294.164581
1998-11-08,293.658905
1998-11-09,287.147552
1998-11-10,286.065460
1998-11-11,292.578094
1998-11-12,291.556824
1998-11-13,288.607208
1998-11-14,296.023743
1998-11-15,292.870850
1998-11-16,286.842682
1998-11-17,285.582367
1998-11-18,284.784363
1998-11-19,285.192963
1998-11-20,286.995026
1998-11-21,284.775269
1998-11-22,286.603760
1998-11-23,282.468628
1998-11-24,278.615784
1998-11-25,278.050018
1998-11-26,276.983063
1998-11-27,276.004608
1998-11-28,280.946747
1998-11-29,281.537720
1998-11-30,277.785187
1998-12-01,277.719727
1998-12-02,277.130951
1998-12-03,281.451508
1998-12-04,280.914642
1998-12-05,279.057159
1998-12-06,279.196899
1998-12-07,282.275055
1998-12-08,281.008789
1998-12-09,277.363159
1998-12-10,276.502075
1998-12-11,281.074554
1998-12-12,273.382782
1998-12-13,272.889130
1998-12-14,271.686462
1998-12-15,271.533752
1998-12-16,272.197815
1998-12-17,278.062866
1998-12-18,272.660370
1998-12-19,270.064514
1998-12-20,277.244934
1998-12-21,277.668732
1998-12-22,277.191223
1998-12-23,278.805450
1998-12-24,274.702393
1998-12-25,272.708374
1998-12-26,276.704834
1998-12-27,277.406464
1998-12-28,273.781525
1998-12-29,267.338379
1998-12-30,273.650482
1998-12-31,277.822144
1999-01-01,280.892609
1999-01-02,285.976501
1999-01-03,292.009094
1999-01-04,285.681366
1999-01-05,281.228638
1999-01-06,284.156311
1999-01-07,276.286407
1999-01-08,273.954529
1999-01-09,275.294189
1999-01-10,278.639771
1999-01-11,280.339294
1999-01-12,279.655518
1999-01-13,279.625092
1999-01-14,283.115204
1999-01-15,275.832550
1999-01-16,272.806305
1999-01-17,271.001770
1999-01-18,274.108887
1999-01-19,275.638397
1999-01-20,276.285553
1999-01-21,281.035370
1999-01-22,274.256592
1999-01-23,276.324066
1999-01-24,282.603424
1999-01-25,285.908600
1999-01-26,288.088196
1999-01-27,292.010834
1999-01-28,297.871918
1999-01-29,289.481964
1999-01-30,284.361176
1999-01-31,279.685333
1999-02-01,278.284485
1999-02-02,282.487305
1999-02-03,292.342712
1999-02-04,290.693298
1999-02-05,283.312805
1999-02-06,286.751068
1999-02-07,292.071960
1999-02-08,289.886383
1999-02-09,291.554718
1999-02-10,292.752045
1999-02-11,295.108643
1999-02-12,287.198944
1999-02-13,277.458588
1999-02-14,278.248749
1999-02-15,285.925629
1999-02-16,293.596436
1999-02-17,297.742645
1999-02-18,294.725006
1999-02-19,289.231628
1999-02-20,284.082458
1999-02-21,293.318604
1999-02-22,296.666138
1999-02-23,294.495422
1999-02-24,300.324463
1999-02-25,298.195587
1999-02-26,287.825012
1999-02-27,282.230011
1999-02-28,277.855194
1999-03-01,282.080139
1999-03-02,281.817200
1999-03-03,284.750061
1999-03-04,283.754547
1999-03-05,293.180054
1999-03-06,288.275970
1999-03-07,290.294281
1999-03-08,291.921936
1999-03-09,280.401154
1999-03-10,279.156769
1999-03-11,286.927704
1999-03-12,288.875885
1999-03-13,287.368866
1999-03-14,287.562256
1999-03-15,292.263550
1999-03-16,294.574066
1999-03-17,298.930542
1999-03-18,301.628052
1999-03-19,303.163727
1999-03-20,302.575287
1999-03-21,292.311157
1999-03-22,285.998871
1999-03-23,279.024780
1999-03-24,281.918060
1999-03-25,282.052032
1999-03-26,280.213074
1999-03-27,284.725250
1999-03-28,290.295502
1999-03-29,291.921631
1999-03-30,288.202515
1999-03-31,287.284027
1999-04-01,285.425659
1999-04-02,286.081696
1999-04-03,287.086060
1999-04-04,289.782990
1999-04-05,281.506531
1999-04-06,287.532074
1999-04-07,289.565582
1999-04-08,290.408539
1999-04-09,287.382446
1999-04-10,295.446442
1999-04-11,295.323425
1999-04-12,289.803589
1999-04-13,295.017639
1999-04-14,299.634460
1999-04-15,297.168854
1999-04-16,290.736633
1999-04-17,285.685242
1999-04-18,293.067413
1999-04-19,300.560059
1999-04-20,300.554474
1999-04-21,305.634460
1999-04-22,303.439056
1999-04-23,300.137054
1999-04-24,298.804871
1999-04-25,297.589935
1999-04-26,302.915314
1999-04-27,291.283752
1999-04-28,300.677307
1999-04-29,295.290192
1999-04-30,288.687042
1999-05-01,293.285522
1999-05-02,286.820099
1999-05-03,295.899902
1999-05-04,302.665009
1999-05-05,299.959839
1999-05-06,304.581909
1999-05-07,302.321625
1999-05-08,300.754181
1999-05-09,301.656342
1999-05-10,298.987366
1999-05-11,301.408661
1999-05-12,296.465271
1999-05-13,290.704010
1999-05-14,289.650848
1999-05-15,291.106354
1999-05-16,289.320709
1999-05-17,289.141846
1999-05-18,294.036652
1999-05-19,295.616455
1999-05-20,295.811462
1999-05-21,292.797028
1999-05-22,298.963898
1999-05-23,289.706848
1999-05-24,296.410919
1999-05-25,298.596161
1999-05-26,293.931183
1999-05-27,291.035004
1999-05-28,297.649384
1999-05-29,297.462646
1999-05-30,301.653137
1999-05-31,295.942474
1999-06-01,298.281189
1999-06-02,292.492310
1999-06-03,299.716217
1999-06-04,299.005432
1999-06-05,301.624512
1999-06-06,294.504395
1999-06-07,299.660583
1999-06-08,295.760620
1999-06-09,302.879089
1999-06-10,300.371124
1999-06-11,300.561890
1999-06-12,303.139862
1999-06-13,304.200623
1999-06-14,301.967133
1999-06-15,299.999084
1999-06-16,304.160217
1999-06-17,300.153412
1999-06-18,300.090393
1999-06-19,305.627716
1999-06-20,306.446869
1999-06-21,305.884460
1999-06-22,306.191925
1999-06-23,306.273468
1999-06-24,307.350769
1999-06-25,307.752411
1999-06-26,306.177551
1999-06-27,308.051636
1999-06-28,307.975922
1999-06-29,305.433167
1999-06-30,304.345215
1999-07-01,304.558624
1999-07-02,302.059723
1999-07-03,304.401367
1999-07-04,300.352936
1999-07-05,303.065796
1999-07-06,304.021332
1999-07-07,303.863617
1999-07-08,304.528778
1999-07-09,306.777832
1999-07-10,300.445374
1999-07-11,300.208710
1999-07-12,297.482422
1999-07-13,296.297485
1999-07-14,300.682404
1999-07-15,298.620453
1999-07-16,303.247284
1999-07-17,300.752960
1999-07-18,302.839294
1999-07-19,299.796570
1999-07-20,297.986847
1999-07-21,299.609039
1999-07-22,302.220703
1999-07-23,300.859833
1999-07-24,299.684631
1999-07-25,300.141815
1999-07-26,301.566986
1999-07-27,298.994507
1999-07-28,294.799713
1999-07-29,305.080505
1999-07-30,297.592560
1999-07-31,298.690308
1999-08-01,303.050415
1999-08-02,302.842010
1999-08-03,301.774078
1999-08-04,297.392181
1999-08-05,299.619537
1999-08-06,301.902344
1999-08-07,304.952484
1999-08-08,302.953644
1999-08-09,305.483154
1999-08-10,306.228790
1999-08-11,303.324402
1999-08-12,302.116119
1999-08-13,298.922577
1999-08-14,302.412231
1999-08-15,304.013123
1999-08-16,303.571747
1999-08-17,303.270264
1999-08-18,303.577271
1999-08-19,300.120911
1999-08-20,300.439331
1999-08-21,302.717896
1999-08-22,303.914246
1999-08-23,303.013580
1999-08-24,300.624969
1999-08-25,302.087280
1999-08-26,297.331848
1999-08-27,304.516602
1999-08-28,303.219666
1999-08-29,303.665070
1999-08-30,302.009827
1999-08-31,301.727112
1999-09-01,299.931763
1999-09-02,299.728973
1999-09-03,296.124146
1999-09-04,299.933624
1999-09-05,300.080994
1999-09-06,301.051117
1999-09-07,303.349548
1999-09-08,302.050812
1999-09-09,302.580750
1999-09-10,303.021881
1999-09-11,302.166321
1999-09-12,303.696655
1999-09-13,301.737183
1999-09-14,302.868744
1999-09-15,303.099182
1999-09-16,302.813019
1999-09-17,302.016357
1999-09-18,291.433411
1999-09-19,289.562592
1999-09-20,290.026001
1999-09-21,294.963257
1999-09-22,295.739044
1999-09-23,298.210175
1999-09-24,297.212982
1999-09-25,299.419617
1999-09-26,299.665497
1999-09-27,299.379517
1999-09-28,299.575928
1999-09-29,301.760193
1999-09-30,299.469635
1999-10-01,297.250061
1999-10-02,292.768646
1999-10-03,291.155457
1999-10-04,295.901306
1999-10-05,298.430145
1999-10-06,293.551361
1999-10-07,290.316406
1999-10-08,297.800751
1999-10-09,293.892456
1999-10-10,288.108765
1999-10-11,292.555023
1999-10-12,294.035645
1999-10-13,290.499542
1999-10-14,286.405548
1999-10-15,290.246796
1999-10-16,289.049408
1999-10-17,294.317566
1999-10-18,297.311066
1999-10-19,298.264679
1999-10-20,298.120331
1999-10-21,296.374512
1999-10-22,298.708466
1999-10-23,288.132355
1999-10-24,288.696014
1999-10-25,283.338715
1999-10-26,286.748627
1999-10-27,288.459717
1999-10-28,289.831665
1999-10-29,290.138245
1999-10-30,290.985748
1999-10-31,284.602997
1999-11-01,279.269897
1999-11-02,286.253235
1999-11-03,295.789642
1999-11-04,287.938721
1999-11-05,286.095184
1999-11-06,293.575043
1999-11-07,292.076111
1999-11-08,284.998840
1999-11-09,286.473206
1999-11-10,282.109344
1999-11-11,280.580811
1999-11-12,287.027496
1999-11-13,292.921387
1999-11-14,295.124878
1999-11-15,291.048706
1999-11-16,294.916046
1999-11-17,285.180908
1999-11-18,286.917175
1999-11-19,284.341644
1999-11-20,280.470428
1999-11-21,293.184631
1999-11-22,290.399017
1999-11-23,293.151459
1999-11-24,287.577026
1999-11-25,290.057587
1999-11-26,282.693542
1999-11-27,283.042084
1999-11-28,280.181641
1999-11-29,273.894012
1999-11-30,276.603027
1999-12-01,284.871857
1999-12-02,287.199158
1999-12-03,281.321381
1999-12-04,281.677460
1999-12-05,283.880371
1999-12-06,282.910187
1999-12-07,286.673798
1999-12-08,291.342957
1999-12-09,293.236694
1999-12-10,292.729431
1999-12-11,289.795044
1999-12-12,291.226990
1999-12-13,291.574402
1999-12-14,287.460663
1999-12-15,288.206451
1999-12-16,289.291534
1999-12-17,293.634644
1999-12-18,286.297607
1999-12-19,288.034027
1999-12-20,285.216003
1999-12-21,279.619843
1999-12-22,279.056671
1999-12-23,281.462250
1999-12-24,278.451233
1999-12-25,280.320160
1999-12-26,280.617126
1999-12-27,278.360901
1999-12-28,275.874725
1999-12-29,278.755890
1999-12-30,281.923126
1999-12-31,279.113708
2000-01-01,287.591492
2000-01-02,287.404358
2000-01-03,282.182129
2000-01-04,293.009857
2000-01-05,288.925537
2000-01-06,277.979797
2000-01-07,284.733521
2000-01-08,288.888977
2000-01-09,289.921021
2000-01-10,297.871918
2000-01-11,295.176575
2000-01-12,288.875824
2000-01-13,288.898987
2000-01-14,295.527008
2000-01-15,289.259766
2000-01-16,289.603760
2000-01-17,278.765717
2000-01-18,276.263397
2000-01-19,272.208710
2000-01-20,277.856415
2000-01-21,278.095245
2000-01-22,274.796600
2000-01-23,277.478058
2000-01-24,285.332245
2000-01-25,284.102783
2000-01-26,284.325226
2000-01-27,287.269012
2000-01-28,295.838196
2000-01-29,289.092560
2000-01-30,290.466858
2000-01-31,286.190033
2000-02-01,276.623688
2000-02-02,279.513977
2000-02-03,280.306976
2000-02-04,284.246887
2000-02-05,281.978760
2000-02-06,286.571228
2000-02-07,285.558960
2000-02-08,282.481781
2000-02-09,280.535461
2000-02-10,275.907440
2000-02-11,277.445068
2000-02-12,273.360718
2000-02-13,279.362518
2000-02-14,284.621368
2000-02-15,291.006653
2000-02-16,289.774353
2000-02-17,289.336121
2000-02-18,287.493530
2000-02-19,282.281891
2000-02-20,276.506012
2000-02-21,281.750946
2000-02-22,280.864227
2000-02-23,281.214478
2000-02-24,281.974884
2000-02-25,286.755615
2000-02-26,281.423340
2000-02-27,276.933533
2000-02-28,277.248077
2000-02-29,277.728577
2000-03-01,278.209076
2000-03-02,281.339844
2000-03-03,282.161133
2000-03-04,278.232635
2000-03-05,284.039642
2000-03-06,286.460419
2000-03-07,285.418671
2000-03-08,287.900635
2000-03-09,285.720123
2000-03-10,283.568359
2000-03-11,283.040619
2000-03-12,283.939178
2000-03-13,282.225708
2000-03-14,293.269073
2000-03-15,294.017822
2000-03-16,294.000885
2000-03-17,292.921783
2000-03-18,290.925751
2000-03-19,296.868561
2000-03-20,293.815796
2000-03-21,284.798279
2000-03-22,282.683868
2000-03-23,288.350769
2000-03-24,289.680389
2000-03-25,290.354828
2000-03-26,285.418823
2000-03-27,293.858124
2000-03-28,294.375092
2000-03-29,294.357361
2000-03-30,285.050995
2000-03-31,286.032562
2000-04-01,286.961151
2000-04-02,289.511444
2000-04-03,287.051788
2000-04-04,285.270905
2000-04-05,280.157990
2000-04-06,276.229401
2000-04-07,284.591827
2000-04-08,293.411926
2000-04-09,295.381104
2000-04-10,288.411316
2000-04-11,289.626587
2000-04-12,290.471985
2000-04-13,294.019592
2000-04-14,288.355682
2000-04-15,287.734436
2000-04-16,292.028687
2000-04-17,296.089478
2000-04-18,295.111450
2000-04-19,296.183472
2000-04-20,301.425018
2000-04-21,302.145935
2000-04-22,301.342194
2000-04-23,303.785522
2000-04-24,302.253326
2000-04-25,305.253967
2000-04-26,301.619202
2000-04-27,297.275055
2000-04-28,299.271698
2000-04-29,302.918091
2000-04-30,304.636383
2000-05-01,298.089264
2000-05-02,292.601807
2000-05-03,292.894653
2000-05-04,298.875336
2000-05-05,294.753113
2000-05-06,292.612854
2000-05-07,298.355713
2000-05-08,294.231903
2000-05-09,289.688507
2000-05-10,294.880554
2000-05-11,293.642120
2000-05-12,291.360077
2000-05-13,298.681824
2000-05-14,300.790955
2000-05-15,297.273987
2000-05-16,300.375671
2000-05-17,291.871826
2000-05-18,298.706848
2000-05-19,295.958649
2000-05-20,300.409149
2000-05-21,296.570648
2000-05-22,296.235443
2000-05-23,296.229797
2000-05-24,297.223511
2000-05-25,298.308746
2000-05-26,297.572906
2000-05-27,293.599915
2000-05-28,295.967285
2000-05-29,291.369720
2000-05-30,293.243835
2000-05-31,293.480347
2000-06-01,295.454559
2000-06-02,300.374817
2000-06-03,297.521362
2000-06-04,298.649872
2000-06-05,299.764374
2000-06-06,295.671417
2000-06-07,301.160339
2000-06-08,302.714905
2000-06-09,303.366486
2000-06-10,302.920288
2000-06-11,302.176544
2000-06-12,304.843048
2000-06-13,306.269653
2000-06-14,305.280212
2000-06-15,303.054596
2000-06-16,304.639679
2000-06-17,304.051422
2000-06-18,301.819916
2000-06-19,304.382690
2000-06-20,297.980072
2000-06-21,302.589966
2000-06-22,300.014313
2000-06-23,300.548676
2000-06-24,302.072449
2000-06-25,300.769592
2000-06-26,297.319183
2000-06-27,300.667816
2000-06-28,302.024445
2000-06-29,302.998352
2000-06-30,300.473541
2000-07-01,298.544952
2000-07-02,299.636749
2000-07-03,301.939728
2000-07-04,302.056030
2000-07-05,302.424072
2000-07-06,301.321838
2000-07-07,301.859924
2000-07-08,304.989655
2000-07-09,304.497772
2000-07-10,305.058136
2000-07-11,304.212677
2000-07-12,305.365723
2000-07-13,302.951599
2000-07-14,303.571808
2000-07-15,304.980316
2000-07-16,303.291260
2000-07-17,307.161316
2000-07-18,306.702362
2000-07-19,305.777985
2000-07-20,306.858612
2000-07-21,301.767120
2000-07-22,306.196686
2000-07-23,305.622101
2000-07-24,307.205017
2000-07-25,305.387390
2000-07-26,303.341156
2000-07-27,302.121826
2000-07-28,303.179199
2000-07-29,303.757599
2000-07-30,299.941528
2000-07-31,302.674530
2000-08-01,301.200897
2000-08-02,301.525085
2000-08-03,301.333191
2000-08-04,302.608063
2000-08-05,301.020233
2000-08-06,300.814209
2000-08-07,304.351807
2000-08-08,304.332275
2000-08-09,305.598877
2000-08-10,301.978729
2000-08-11,302.481262
2000-08-12,298.641815
2000-08-13,296.495148
2000-08-14,303.063080
2000-08-15,302.933563
2000-08-16,295.304077
2000-08-17,300.491425
2000-08-18,299.556763
2000-08-19,300.042297
2000-08-20,300.355255
2000-08-21,303.430267
2000-08-22,302.919922
2000-08-23,304.353241
2000-08-24,306.087463
2000-08-25,303.470032
2000-08-26,306.530823
2000-08-27,299.519043
2000-08-28,295.999725
2000-08-29,295.185669
2000-08-30,298.003754
2000-08-31,299.912842
2000-09-01,303.617676
2000-09-02,305.207336
2000-09-03,303.105591
2000-09-04,296.763214
2000-09-05,301.619659
2000-09-06,303.720978
2000-09-07,294.909454
2000-09-08,298.895630
2000-09-09,301.372833
2000-09-10,300.828613
2000-09-11,296.493561
2000-09-12,300.795959
2000-09-13,302.497040
2000-09-14,302.642273
2000-09-15,305.248962
2000-09-16,304.306091
2000-09-17,303.346008
2000-09-18,303.730103
2000-09-19,304.169189
2000-09-20,300.557648
2000-09-21,303.143707
2000-09-22,304.192383
2000-09-23,304.686646
2000-09-24,304.709900
2000-09-25,301.888428
2000-09-26,291.251373
2000-09-27,294.291046
2000-09-28,294.021851
2000-09-29,296.802460
2000-09-30,295.816650
2000-10-01,293.076843
2000-10-02,294.516418
2000-10-03,293.790588
2000-10-04,288.255249
2000-10-05,293.903503
2000-10-06,297.526123
2000-10-07,296.521973
2000-10-08,287.414093
2000-10-09,289.707275
2000-10-10,291.589203
2000-10-11,295.178040
2000-10-12,296.822845
2000-10-13,288.148956
2000-10-14,289.120789
2000-10-15,294.273346
2000-10-16,295.199371
2000-10-17,299.873993
2000-10-18,297.940552
2000-10-19,298.058044
2000-10-20,294.636292
2000-10-21,285.703003
2000-10-22,286.012390
2000-10-23,290.344757
2000-10-24,295.311127
2000-10-25,285.373627
2000-10-26,293.205505
2000-10-27,298.883118
2000-10-28,290.674377
2000-10-29,292.718811
2000-10-30,295.974121
2000-10-31,292.434723
2000-11-01,284.529907
2000-11-02,285.273865
2000-11-03,281.654053
2000-11-04,277.475250
2000-11-05,278.999634
2000-11-06,283.893951
2000-11-07,282.589813
2000-11-08,287.298706
2000-11-09,288.079559
2000-11-10,287.232758
2000-11-11,284.479736
2000-11-12,277.742889
2000-11-13,280.514893
2000-11-14,281.545166
2000-11-15,285.220093
2000-11-16,286.904846
2000-11-17,289.378967
2000-11-18,292.409058
2000-11-19,288.978302
2000-11-20,287.842407
2000-11-21,287.057556
2000-11-22,290.557159
2000-11-23,284.152435
2000-11-24,290.090576
2000-11-25,289.793213
2000-11-26,287.259155
2000-11-27,286.122986
2000-11-28,284.480469
2000-11-29,291.314362
2000-11-30,291.756195
2000-12-01,288.317993
2000-12-02,293.324036
2000-12-03,286.652374
2000-12-04,290.552063
2000-12-05,288.256683
2000-12-06,285.033813
2000-12-07,274.798492
2000-12-08,279.009827
2000-12-09,286.035858
2000-12-10,284.762756
2000-12-11,293.079285
2000-12-12,281.652924
2000-12-13,276.260925
2000-12-14,277.589233
2000-12-15,283.366089
2000-12-16,283.157410
2000-12-17,276.647675
2000-12-18,275.613892
2000-12-19,274.877197
2000-12-20,272.973145
2000-12-21,276.851746
2000-12-22,279.428070
2000-12-23,270.390320
2000-12-24,270.984772
2000-12-25,273.561737
2000-12-26,274.896484
2000-12-27,279.052979
2000-12-28,275.378998
2000-12-29,274.759552
2000-12-30,276.993042
2000-12-31,278.110687
2001-01-01,280.097046
2001-01-02,282.317810
2001-01-03,284.281677
2001-01-04,280.525482
2001-01-05,276.189301
2001-01-06,285.160706
2001-01-07,282.770233
2001-01-08,275.437744
2001-01-09,279.163574
2001-01-10,284.930756
2001-01-11,282.061737
2001-01-12,279.025269
2001-01-13,279.522858
2001-01-14,280.747406
2001-01-15,276.349213
2001-01-16,274.720459
2001-01-17,271.462433
2001-01-18,274.556580
2001-01-19,275.434814
2001-01-20,276.606628
2001-01-21,281.105133
2001-01-22,274.695984
2001-01-23,271.249268
2001-01-24,277.914612
2001-01-25,272.930725
2001-01-26,288.229584
2001-01-27,294.765503
2001-01-28,287.279602
2001-01-29,288.392517
2001-01-30,293.655853
2001-01-31,281.080383
2001-02-01,279.582336
2001-02-02,276.871002
2001-02-03,279.510284
2001-02-04,284.256348
2001-02-05,288.167419
2001-02-06,297.704742
2001-02-07,287.510895
2001-02-08,284.205902
2001-02-09,272.060638
2001-02-10,278.145782
2001-02-11,277.932343
2001-02-12,276.081848
2001-02-13,281.492889
2001-02-14,281.538574
2001-02-15,289.065247
2001-02-16,282.091217
2001-02-17,282.126892
2001-02-18,280.064941
2001-02-19,284.574524
2001-02-20,288.595856
2001-02-21,285.129517
2001-02-22,277.288574
2001-02-23,276.123718
2001-02-24,273.353790
2001-02-25,277.181824
2001-02-26,277.916992
2001-02-27,287.302399
2001-02-28,289.435699
2001-03-01,291.017700
2001-03-02,289.952789
2001-03-03,287.701477
2001-03-04,285.343719
2001-03-05,280.130585
2001-03-06,273.498016
2001-03-07,280.373444
2001-03-08,279.632721
2001-03-09,277.543365
2001-03-10,285.810974
2001-03-11,292.610138
2001-03-12,291.355652
2001-03-13,281.201630
2001-03-14,279.111938
2001-03-15,284.920929
2001-03-16,285.712646
2001-03-17,295.036224
2001-03-18,285.164795
2001-03-19,283.356628
2001-03-20,287.645111
2001-03-21,283.726715
2001-03-22,287.386963
2001-03-23,282.148407
2001-03-24,286.282074
2001-03-25,288.885040
2001-03-26,294.371399
2001-03-27,293.654205
2001-03-28,294.788544
2001-03-29,292.719818
2001-03-30,292.110199
2001-03-31,290.743195
2001-04-01,284.183868
2001-04-02,282.550781
2001-04-03,293.175232
2001-04-04,294.868042
2001-04-05,296.494110
2001-04-06,301.317322
2001-04-07,294.320984
2001-04-08,288.917084
2001-04-09,285.842102
2001-04-10,288.864532
2001-04-11,284.872009
2001-04-12,283.560638
2001-04-13,286.208801
2001-04-14,285.941895
2001-04-15,290.610138
2001-04-16,282.739014
2001-04-17,293.371338
2001-04-18,284.015594
2001-04-19,290.333740
2001-04-20,291.025909
2001-04-21,295.798096
2001-04-22,294.119873
2001-04-23,295.848724
2001-04-24,297.923340
2001-04-25,298.270020
2001-04-26,301.274200
2001-04-27,292.706421
2001-04-28,294.578888
2001-04-29,301.664825
2001-04-30,302.414001
2001-05-01,305.194916
2001-05-02,302.421417
2001-05-03,289.682983
2001-05-04,292.412750
2001-05-05,292.686523
2001-05-06,295.482941
2001-05-07,296.381012
2001-05-08,293.812286
2001-05-09,295.852844
2001-05-10,296.786621
2001-05-11,299.186310
2001-05-12,294.505249
2001-05-13,300.343262
2001-05-14,298.741730
2001-05-15,302.916809
2001-05-16,301.702942
2001-05-17,303.424622
2001-05-18,301.263733
2001-05-19,302.790863
2001-05-20,304.019073
2001-05-21,302.465149
2001-05-22,302.057465
2001-05-23,302.965942
2001-05-24,303.751221
2001-05-25,303.299530
2001-05-26,304.558105
2001-05-27,297.280670
2001-05-28,298.297668
2001-05-29,303.813324
2001-05-30,307.266693
2001-05-31,307.487366
2001-06-01,305.979919
2001-06-02,305.032990
2001-06-03,303.422180
2001-06-04,304.239960
2001-06-05,305.905701
2001-06-06,306.133728
2001-06-07,305.892731
2001-06-08,302.151764
2001-06-09,303.653931
2001-06-10,307.685547
2001-06-11,306.058136
2001-06-12,306.314972
2001-06-13,304.748322
2001-06-14,300.697540
2001-06-15,294.172607
2001-06-16,299.914978
2001-06-17,301.705780
2001-06-18,300.440277
2001-06-19,301.269775
2001-06-20,305.057953
2001-06-21,301.561615
2001-06-22,298.702881
2001-06-23,302.097809
2001-06-24,301.262421
2001-06-25,303.904999
2001-06-26,303.797302
2001-06-27,304.883545
2001-06-28,298.186493
2001-06-29,304.300568
2001-06-30,305.659973
2001-07-01,306.666870
2001-07-02,305.982941
2001-07-03,306.853607
2001-07-04,306.271271
2001-07-05,305.599548
2001-07-06,302.512512
2001-07-07,303.266693
2001-07-08,304.548035
2001-07-09,302.598083
2001-07-10,302.727905
2001-07-11,301.822662
2001-07-12,300.278381
2001-07-13,301.851654
2001-07-14,304.367767
2001-07-15,304.732483
2001-07-16,305.457825
2001-07-17,305.527008
2001-07-18,300.098663
2001-07-19,301.712189
2001-07-20,306.185883
2001-07-21,305.135559
2001-07-22,305.392426
2001-07-23,303.089203
2001-07-24,305.089722
2001-07-25,306.676819
2001-07-26,305.836731
2001-07-27,306.293915
2001-07-28,303.785980
2001-07-29,307.563812
2001-07-30,306.692932
2001-07-31,307.849915
2001-08-01,305.940125
2001-08-02,307.463348
2001-08-03,306.676849
2001-08-04,309.021423
2001-08-05,306.513275
2001-08-06,307.882782
2001-08-07,305.672333
2001-08-08,304.733093
2001-08-09,305.795563
2001-08-10,306.485840
2001-08-11,307.561981
2001-08-12,309.344513
2001-08-13,308.185791
2001-08-14,308.486450
2001-08-15,303.414093
2001-08-16,302.841461
2001-08-17,303.192902
2001-08-18,305.291687
2001-08-19,307.891022
2001-08-20,308.736664
2001-08-21,307.203339
2001-08-22,305.609558
2001-08-23,306.435394
2001-08-24,310.631775
2001-08-25,306.308075
2001-08-26,306.753754
2001-08-27,303.129608
2001-08-28,300.886383
2001-08-29,302.548370
2001-08-30,299.990112
2001-08-31,300.589355
2001-09-01,298.826355
2001-09-02,301.153564
2001-09-03,302.387695
2001-09-04,302.019470
2001-09-05,299.739044
2001-09-06,296.863312
2001-09-07,298.664276
2001-09-08,297.195984
2001-09-09,299.808075
2001-09-10,302.679626
2001-09-11,301.746490
2001-09-12,297.831848
2001-09-13,296.065704
2001-09-14,295.997162
2001-09-15,299.230957
2001-09-16,296.827454
2001-09-17,298.913300
2001-09-18,294.160156
2001-09-19,294.346161
2001-09-20,298.174561
2001-09-21,297.307495
2001-09-22,294.716125
2001-09-23,305.163849
2001-09-24,301.315002
2001-09-25,302.517700
2001-09-26,304.436432
2001-09-27,299.808441
2001-09-28,298.040955
2001-09-29,299.090393
2001-09-30,298.882721
