#Variables:
#tasmax_HadGEM2-ES365_rcp45(K):Daily Maximum Near-Surface Air Temperature
#tasmax_inmcm4_rcp45(K):Daily Maximum Near-Surface Air Temperature
#tasmax_IPSL-CM5A-LR_rcp45(K):Daily Maximum Near-Surface Air Temperature
#tasmax_IPSL-CM5A-MR_rcp45(K):Daily Maximum Near-Surface Air Temperature
#tasmax_IPSL-CM5B-LR_rcp45(K):Daily Maximum Near-Surface Air Temperature
#tasmax_MIROC5_rcp45(K):Daily Maximum Near-Surface Air Temperature
#tasmax_MIROC-ESM_rcp45(K):Daily Maximum Near-Surface Air Temperature
#tasmax_MIROC-ESM-CHEM_rcp45(K):Daily Maximum Near-Surface Air Temperature
#tasmax_MRI-CGCM3_rcp45(K):Daily Maximum Near-Surface Air Temperature
#tasmax_NorESM1-M_rcp45(K):Daily Maximum Near-Surface Air Temperature
"#Data Extracted for Average over Grid Cell w/ center: 37.3438 Latitude, -79.8438 Longitude (closest value to Latitude:37.3149, Longitude:-79.82) "
#Original Data File(s):
#macav2livneh_tasmax_HadGEM2-ES365_r1i1p1_rcp45_2006_2099_CONUS_daily_aggregated.nc#fillmismatch 
#macav2livneh_tasmax_inmcm4_r1i1p1_rcp45_2006_2099_CONUS_daily_aggregated.nc#fillmismatch 
#macav2livneh_tasmax_IPSL-CM5A-LR_r1i1p1_rcp45_2006_2099_CONUS_daily_aggregated.nc#fillmismatch 
#macav2livneh_tasmax_IPSL-CM5A-MR_r1i1p1_rcp45_2006_2099_CONUS_daily_aggregated.nc#fillmismatch 
#macav2livneh_tasmax_IPSL-CM5B-LR_r1i1p1_rcp45_2006_2099_CONUS_daily_aggregated.nc#fillmismatch 
#macav2livneh_tasmax_MIROC5_r1i1p1_rcp45_2006_2099_CONUS_daily_aggregated.nc#fillmismatch 
#macav2livneh_tasmax_MIROC-ESM_r1i1p1_rcp45_2006_2099_CONUS_daily_aggregated.nc#fillmismatch 
#macav2livneh_tasmax_MIROC-ESM-CHEM_r1i1p1_rcp45_2006_2099_CONUS_daily_aggregated.nc#fillmismatch 
#macav2livneh_tasmax_MRI-CGCM3_r1i1p1_rcp45_2006_2099_CONUS_daily_aggregated.nc#fillmismatch 
#macav2livneh_tasmax_NorESM1-M_r1i1p1_rcp45_2006_2099_CONUS_daily_aggregated.nc#fillmismatch 
#===============================================
"yyyy-mm-dd,tasmax_HadGEM2-ES365_rcp45(K),tasmax_inmcm4_rcp45(K),tasmax_IPSL-CM5A-LR_rcp45(K),tasmax_IPSL-CM5A-MR_rcp45(K),tasmax_IPSL-CM5B-LR_rcp45(K),tasmax_MIROC5_rcp45(K),tasmax_MIROC-ESM_rcp45(K),tasmax_MIROC-ESM-CHEM_rcp45(K),tasmax_MRI-CGCM3_rcp45(K),tasmax_NorESM1-M_rcp45(K)"
""
yyyy-mm-dd,tasmax_HadGEM2-ES365_rcp45(K),tasmax_inmcm4_rcp45(K),tasmax_IPSL-CM5A-LR_rcp45(K),tasmax_IPSL-CM5A-MR_rcp45(K),tasmax_IPSL-CM5B-LR_rcp45(K),tasmax_MIROC5_rcp45(K),tasmax_MIROC-ESM_rcp45(K),tasmax_MIROC-ESM-CHEM_rcp45(K),tasmax_MRI-CGCM3_rcp45(K),tasmax_NorESM1-M_rcp45(K)
2006-06-17,300.329315,303.415436,306.282623,301.698242,300.561829,305.050995,304.148071,302.648560,305.859009,297.500549
2006-06-18,299.856781,307.924744,304.861816,299.532471,303.964203,306.684937,302.066040,305.437164,300.717316,302.344757
2006-06-19,301.823364,307.317139,307.268890,299.298981,301.887024,307.837555,304.916107,302.920410,301.745209,304.185638
2006-06-20,302.645538,308.670898,308.726440,302.600037,304.273102,308.898254,304.755463,300.607971,297.536285,300.026611
2006-06-21,302.986603,307.385681,303.747101,303.455139,304.009399,310.202972,306.490021,304.998383,302.429993,307.562286
2006-06-22,303.146454,306.459839,304.392944,303.426544,304.207245,309.846924,304.805939,299.777466,302.003815,304.773163
2006-06-23,304.432526,305.943237,304.721771,301.993866,304.312866,306.788147,302.619354,302.509918,298.078522,305.627319
2006-06-24,307.079529,304.875122,302.808716,303.636047,307.188721,304.479126,300.935913,299.655640,300.625214,305.058777
2006-06-25,306.453857,305.904419,304.155457,305.018188,306.988708,301.249359,305.410126,299.951721,297.790863,299.719208
2006-06-26,304.263428,304.408875,304.575897,306.097656,304.899933,302.893555,305.597534,305.217529,297.682159,303.806671
2006-06-27,300.981995,301.658875,305.533295,305.404327,301.355774,304.758453,304.477448,301.009613,300.663788,302.668610
2006-06-28,302.820465,299.967102,304.911774,305.630066,303.507721,305.478699,299.228485,306.138550,303.954559,295.726166
2006-06-29,304.723480,302.210968,304.675262,306.756042,303.741333,307.036926,297.187164,306.199066,306.010040,302.311584
2006-06-30,305.529938,301.352325,305.203461,303.897797,305.329102,307.224426,297.277954,297.881104,304.780548,299.768372
2006-07-01,309.376373,300.707397,305.499908,302.401917,307.697144,304.019409,304.267120,298.172302,304.671906,299.721588
2006-07-02,310.003143,301.438660,305.563324,303.537415,308.238434,302.896942,302.121033,301.736328,304.854279,301.323395
2006-07-03,310.730347,302.037262,303.758209,302.737030,308.251648,298.593811,302.752289,304.334717,299.244476,301.850769
2006-07-04,310.164154,304.438873,304.529297,303.017517,309.107147,303.294678,299.669952,303.611237,297.894592,303.275085
2006-07-05,308.912018,304.562775,302.208313,302.399261,306.871826,301.893250,300.103821,307.470215,299.200195,306.127258
2006-07-06,310.675171,303.917938,301.190643,302.365784,306.800079,305.066345,302.387512,306.804932,304.834259,306.431915
2006-07-07,304.840485,303.064728,299.532593,301.609467,302.840027,302.434296,305.577759,305.271667,302.270569,306.387573
2006-07-08,301.042511,305.067444,292.433746,303.710693,305.580597,309.722351,304.027344,302.437042,304.732086,308.346588
2006-07-09,300.726410,304.248749,299.915771,303.691833,308.113983,302.864868,304.292572,304.985565,304.255402,306.966003
2006-07-10,303.131470,301.618958,301.390259,303.062592,307.123077,303.582428,304.510040,304.347809,306.215240,304.036224
2006-07-11,301.658447,302.108765,305.236206,305.947601,307.095947,309.307251,302.755585,302.129456,306.686554,303.534241
2006-07-12,297.427673,304.516541,300.317017,308.751373,303.759003,302.954315,303.289398,306.224762,305.848785,303.934448
2006-07-13,298.624817,301.574615,303.976410,309.610657,306.467560,304.868591,300.345978,304.293182,303.525879,306.988800
2006-07-14,303.815826,302.684296,305.242157,307.417725,304.937012,307.136780,303.440948,302.644836,300.972992,306.060120
2006-07-15,303.976837,306.278809,303.738281,303.901611,302.729401,305.996521,302.687561,303.354919,299.042877,310.438049
2006-07-16,300.346344,303.065918,302.184082,303.835022,306.096649,306.549042,301.993713,305.860657,299.255341,307.828064
2006-07-17,302.560242,303.701385,300.172729,304.368622,305.180878,305.405548,304.427490,306.203491,297.710052,304.024536
2006-07-18,305.799744,302.476196,301.876129,303.841187,308.525421,303.654816,305.028076,305.341644,301.222321,304.316223
2006-07-19,307.107666,301.580444,304.563538,304.042389,308.760803,305.025177,300.582916,305.328186,301.012817,301.996307
2006-07-20,306.498169,303.221558,303.825195,304.333008,310.683350,305.643982,303.067596,303.010315,303.440826,301.642151
2006-07-21,306.093323,306.382996,304.126038,304.891113,312.207214,306.468323,303.206848,304.242920,302.257629,304.761017
2006-07-22,306.296997,304.356079,303.323669,306.981903,306.901581,308.774719,304.287140,304.989258,303.571899,301.926056
2006-07-23,307.868347,304.087646,304.124847,308.604187,307.286041,304.434113,304.497284,306.903961,304.629303,302.173676
2006-07-24,309.429596,301.372070,305.403809,306.438263,306.110016,302.335907,303.966797,303.238586,306.741028,304.748047
2006-07-25,309.313965,299.277802,305.709930,304.238861,305.290833,299.557068,309.944763,301.717743,304.914703,305.370422
2006-07-26,307.874146,302.243103,303.045868,305.006104,304.233917,303.161285,309.947113,304.267944,298.824280,305.843933
2006-07-27,306.320831,303.112610,305.106628,306.797028,301.961456,303.526306,308.685486,306.914795,304.077606,309.112427
2006-07-28,305.765564,303.199371,307.892151,306.975586,301.498901,303.607880,308.670380,306.698303,304.522644,307.916595
2006-07-29,305.358154,303.374023,308.369049,306.278534,303.311707,301.543945,304.956543,306.498901,305.389832,308.606750
2006-07-30,306.270020,304.581879,307.828918,304.917419,301.362610,303.098297,299.925964,304.263214,304.297424,305.836884
2006-07-31,306.078491,305.457794,304.237732,305.347504,300.891510,302.820312,304.667938,297.861572,302.666107,310.155304
2006-08-01,307.137268,304.829407,304.266724,304.680237,302.872467,302.639893,305.290070,297.854340,297.525330,306.550293
2006-08-02,309.547516,305.715668,307.271881,301.154755,306.361511,304.636627,307.341400,302.943939,299.288269,303.372101
2006-08-03,308.550049,306.027893,306.773254,299.059570,304.091583,302.998169,308.082306,301.151794,303.938599,303.251099
2006-08-04,304.642120,305.669708,306.389618,302.717316,299.595306,302.737885,307.018707,303.208893,307.985931,304.693451
2006-08-05,301.659119,304.270355,305.958801,305.442078,303.604614,304.702362,297.981018,301.066437,306.435699,304.846710
2006-08-06,303.664154,304.326569,304.997528,304.641235,305.392426,307.827545,304.106873,296.025726,302.171112,305.290955
2006-08-07,302.851837,303.184662,304.193237,301.492462,307.582886,309.253723,300.155975,302.103088,299.986115,310.567322
2006-08-08,298.523468,303.208740,304.530060,302.722412,305.713379,306.235199,297.058380,300.554260,298.392731,309.595551
2006-08-09,300.263397,305.107361,303.499329,303.641174,302.849365,303.368164,298.881256,298.347229,301.320770,308.319336
2006-08-10,301.486786,307.337799,302.008850,305.441895,303.650726,297.820129,304.674896,300.458008,304.638855,299.686798
2006-08-11,300.089569,306.741211,300.650299,303.341766,304.427429,295.549988,304.921997,298.612610,300.851990,302.117767
2006-08-12,299.330200,305.115082,298.498627,304.194214,305.167145,290.442017,303.511017,303.369232,297.493652,297.884277
2006-08-13,300.206482,307.265747,299.670044,301.660828,306.610107,292.927734,305.138855,302.117462,295.867523,302.889313
2006-08-14,302.542572,301.686676,302.716736,300.431488,306.829010,296.545868,301.741516,300.723724,302.445862,303.505463
2006-08-15,303.325653,302.156982,303.668579,298.320282,305.290131,299.804688,303.128357,302.324677,300.901947,304.383942
2006-08-16,303.455719,301.267517,302.569550,300.676086,304.403625,299.989594,304.199097,304.782410,295.682587,299.535278
2006-08-17,305.074371,301.185577,304.714600,302.086975,301.255127,302.181305,303.548035,308.510010,301.662231,294.630737
2006-08-18,304.823425,297.358490,296.225616,299.180420,300.171814,306.383118,303.729370,304.813324,305.056305,297.267090
2006-08-19,305.393463,303.191589,299.294708,297.930023,300.982361,306.937103,304.947449,302.855377,303.992767,301.124176
2006-08-20,305.214417,305.382751,298.139038,298.260101,302.881775,303.682861,306.278290,306.129883,304.071869,299.549561
2006-08-21,304.359436,304.087585,299.061127,304.941376,297.835632,298.614227,304.982574,302.694611,301.522125,297.228424
2006-08-22,303.891876,302.496979,296.185059,305.722961,301.359253,301.842865,303.251312,300.452148,299.298187,300.571747
2006-08-23,303.207581,301.967133,296.605042,305.405640,297.644989,301.930023,305.387024,301.365173,294.688110,301.544220
2006-08-24,304.283447,303.478394,301.820282,301.202881,300.498505,305.134369,302.196533,298.962433,299.523529,303.562195
2006-08-25,304.579010,299.906128,302.118042,298.705322,300.122742,306.287048,299.187408,297.730530,300.270081,304.856354
2006-08-26,305.451904,301.975891,302.485138,299.180481,302.252075,305.530548,297.552551,296.711060,303.190125,304.673920
2006-08-27,304.339874,303.007904,300.328583,303.264435,299.551117,302.155945,295.875183,294.963287,303.524719,304.850250
2006-08-28,304.973602,302.637512,299.836426,303.602539,300.198242,303.455902,293.979797,292.774048,307.822815,305.643860
2006-08-29,303.776855,302.720520,298.323425,304.019684,301.738495,303.992004,304.419281,299.136627,300.377106,307.320435
2006-08-30,301.371460,303.244263,302.048126,302.433777,300.183411,302.730011,302.703064,295.942139,301.151520,306.438080
2006-08-31,297.540436,304.860718,304.045044,301.933380,301.617584,302.248352,299.109619,292.679810,302.190765,307.782043
2006-09-01,296.159760,303.974030,303.929138,297.804382,298.697723,304.188873,300.074677,293.707275,299.287720,306.548645
2006-09-02,301.120850,297.104858,305.929871,297.634521,299.113037,304.026794,298.943695,295.421844,295.136444,306.767151
2006-09-03,301.060974,294.134979,301.921326,296.643860,296.427063,303.531189,299.131775,297.912720,294.792603,306.775146
2006-09-04,297.509735,297.479340,305.036407,304.027100,300.921204,302.918030,298.503998,298.637115,295.559448,306.128174
2006-09-05,298.822601,303.968842,298.702942,304.119232,300.115814,302.308990,303.352905,297.196564,294.425110,306.999268
2006-09-06,303.089050,300.806091,299.090820,302.633209,301.807556,299.491058,301.294525,296.928772,301.454224,308.326263
2006-09-07,304.474060,294.996063,300.484070,301.089966,302.062134,299.740845,298.792572,299.274597,301.001373,306.774872
2006-09-08,305.027191,295.328461,299.397400,303.392822,304.260925,304.275970,302.557404,303.629791,297.709412,302.668701
2006-09-09,304.809204,295.750153,298.589478,298.845703,305.181305,301.797729,301.563904,304.093506,301.271149,299.797394
2006-09-10,303.295898,296.435425,298.432190,297.187225,301.837372,296.913086,302.997803,303.116821,298.615692,299.806396
2006-09-11,302.290680,297.288727,297.086243,295.305054,298.601288,295.666321,298.604340,298.888672,293.287811,301.303009
2006-09-12,302.721771,297.762787,295.219360,299.155914,296.364227,296.021942,295.434540,296.401184,296.886322,301.321991
2006-09-13,302.796448,303.448334,298.349792,299.578857,294.053253,298.616821,302.021057,297.567841,300.108856,296.973694
2006-09-14,304.318176,304.224121,296.791534,298.035492,297.846069,298.375214,301.032379,297.048370,301.007843,297.126678
2006-09-15,295.700378,304.254150,299.390930,301.394562,294.956055,294.100769,301.442169,294.709137,302.382324,300.781342
2006-09-16,289.930023,298.358002,298.487488,300.396057,295.991913,291.453430,300.378418,292.829254,301.026581,299.613770
2006-09-17,292.310730,297.038849,297.788605,300.459076,292.238678,292.180145,303.243652,294.022430,296.631256,295.836731
2006-09-18,298.645020,295.192078,297.803589,302.673401,294.858063,286.977081,303.405579,295.567139,292.841278,299.611176
2006-09-19,298.330261,298.325806,300.712708,302.171875,294.904633,294.590424,302.402649,293.210663,299.300781,304.563141
2006-09-20,299.477478,294.400269,302.854767,298.209686,293.585968,295.101105,302.663330,295.756470,298.427002,300.862213
2006-09-21,296.378540,297.114899,304.204041,296.728149,288.509216,294.221069,299.129181,296.834259,297.299957,294.798401
2006-09-22,293.326752,298.174530,305.162262,297.723511,290.778076,296.535004,301.422119,298.590851,296.877747,296.134644
2006-09-23,296.921051,302.490417,302.702209,297.535980,289.640320,296.370392,300.553894,297.950897,295.865662,298.129547
2006-09-24,300.292603,300.663666,300.951263,295.257996,292.570007,299.119812,298.115021,296.577332,299.498047,291.767181
2006-09-25,299.720367,299.066864,295.683990,296.679840,292.141541,299.005890,301.012451,295.526093,301.689514,291.694580
2006-09-26,296.328400,300.242889,294.734680,296.561951,288.596527,296.310638,301.033356,294.671021,299.406006,297.168427
2006-09-27,292.518524,299.283844,293.437622,298.463074,289.475983,297.720398,296.806702,293.251984,297.418793,299.933502
2006-09-28,293.545319,299.985596,297.121979,299.302429,292.130310,298.221100,294.536438,297.049347,299.353027,298.644257
2006-09-29,297.190460,298.878967,295.203339,298.451447,286.062805,300.659088,300.604614,291.488068,302.519867,290.620819
2006-09-30,300.045197,297.618744,290.640320,297.379333,293.099945,295.415985,294.630249,292.316498,301.924347,292.435547
2006-10-01,296.543762,297.578979,286.048218,294.652252,294.565796,294.623749,293.460449,292.938904,298.348785,288.979034
2006-10-02,297.505066,299.353333,288.595978,295.507233,294.258514,298.643616,296.589142,294.715271,290.912994,297.511749
2006-10-03,302.050201,297.842804,287.562744,288.049988,295.263763,302.505157,293.865753,294.015106,294.567017,296.193756
2006-10-04,304.031189,296.829651,289.181854,288.068939,297.699524,301.648529,296.519897,296.844849,295.362823,291.968048
2006-10-05,304.694122,295.473755,290.361420,285.907898,295.890686,293.916626,296.768494,296.772583,290.368225,291.966797
2006-10-06,302.125885,302.436981,285.492615,290.122498,297.685089,290.545990,298.365051,301.576447,292.079346,288.168152
2006-10-07,300.975159,299.408356,289.890747,292.401825,300.100311,291.480713,295.702118,302.038147,298.500214,284.758331
2006-10-08,298.262177,290.843750,292.191620,300.219269,294.461639,293.476471,296.122864,300.058807,297.794373,285.755219
2006-10-09,297.778778,286.107178,292.693726,292.615021,290.077545,297.219208,295.294708,292.614471,298.566772,286.705231
2006-10-10,296.185181,287.222656,291.461426,291.946533,293.934204,289.677856,292.188110,292.239014,296.742371,287.957550
2006-10-11,295.826996,290.875244,293.487915,295.572540,292.842651,293.522461,292.277039,289.580841,295.031769,286.964050
2006-10-12,293.097168,294.618195,289.691376,294.852539,288.893127,292.395752,297.205566,290.560669,292.119568,286.063995
2006-10-13,295.675385,288.631805,292.018280,296.505127,294.987549,289.319916,297.902618,293.228027,290.727325,288.653809
2006-10-14,297.787170,287.146790,294.479736,292.618713,295.711639,294.478455,298.917511,288.807129,285.799011,288.041840
2006-10-15,295.492706,287.565277,295.130219,298.125580,292.554535,299.691528,293.843292,299.639709,290.220642,289.493561
2006-10-16,290.029663,289.281891,297.541931,300.973877,298.011169,298.385193,296.069702,297.976440,293.803741,292.506897
2006-10-17,292.871826,292.226807,297.011932,301.770966,298.327118,289.650299,293.737366,293.693604,292.553375,291.174377
2006-10-18,293.950287,292.749451,293.635010,302.677887,300.115601,289.661285,293.830170,294.146881,293.680145,292.247375
2006-10-19,302.632111,293.436432,289.126007,302.665771,297.600342,296.703949,287.517456,295.483002,290.854309,295.908722
2006-10-20,296.418152,290.820770,288.465729,301.215485,291.610596,299.828369,286.651062,296.287476,291.810547,298.563873
2006-10-21,288.266846,290.561707,288.326324,300.491943,298.249695,301.150299,290.210999,297.405060,294.639526,298.256409
2006-10-22,288.114227,288.096436,290.870819,293.718872,299.123474,300.373474,290.139832,297.004730,295.814575,295.479187
2006-10-23,288.462708,289.448303,291.895752,292.163239,298.485504,298.390717,291.691681,289.843079,287.738922,286.465088
2006-10-24,294.921021,286.878784,292.901093,294.719513,302.084290,298.769318,293.348053,281.529541,293.730682,286.891968
2006-10-25,294.174042,296.826843,291.287140,296.702881,301.250580,296.254303,288.158417,286.770477,295.293060,286.291504
2006-10-26,294.772491,297.423523,288.533875,296.780640,301.106476,294.052094,288.824707,289.073975,296.666199,283.557251
2006-10-27,294.770782,295.103760,283.969147,297.787872,299.891235,292.448334,290.938446,291.092896,285.706635,287.289948
2006-10-28,296.424652,295.060486,290.822357,296.575134,298.603851,291.085907,297.192688,294.949646,284.270538,284.839203
2006-10-29,292.358337,289.720825,290.501007,298.301910,298.113007,292.558319,295.908844,293.931519,286.828979,286.952423
2006-10-30,292.478058,291.327423,289.262238,297.655334,294.946747,289.565765,300.336578,289.050232,281.479675,289.200073
2006-10-31,297.912262,289.933411,289.079559,295.876404,293.632050,285.528137,293.718353,290.449860,287.486084,293.260101
2006-11-01,297.711395,291.399536,291.075714,290.560791,285.964447,274.007111,286.748596,282.972809,295.909058,292.582672
2006-11-02,296.821716,283.755493,293.833679,292.542603,290.032349,288.373566,289.011780,284.618683,298.404541,289.628510
2006-11-03,286.515167,288.495819,294.874939,294.060059,289.973572,285.762115,293.064972,277.119110,294.762299,287.051453
2006-11-04,281.755585,296.533783,294.426239,289.954285,288.750061,288.377655,286.284210,279.302368,289.495697,292.226746
2006-11-05,284.816162,280.844452,290.481354,288.321472,289.348206,290.700195,285.646271,286.925385,291.088409,292.697601
2006-11-06,289.788330,275.663788,288.093292,291.695648,293.566895,294.155884,283.367462,277.693390,286.826324,293.873260
2006-11-07,288.238098,282.110016,287.975952,296.860107,291.248474,288.206909,283.886139,279.698578,291.037262,289.883240
2006-11-08,287.904266,282.873627,283.286377,287.885162,292.769012,287.676208,286.201447,278.295929,290.804291,286.547058
2006-11-09,289.786438,284.539612,285.232635,289.050781,286.572723,282.924591,285.478088,282.774139,292.023529,291.121063
2006-11-10,290.288330,283.875824,284.327454,289.157867,289.609711,282.338043,285.755096,283.284363,288.904663,291.205109
2006-11-11,292.651276,283.186951,286.009338,288.665558,286.200562,284.689850,278.837250,287.349701,286.286102,289.398682
2006-11-12,295.239624,290.444824,289.421906,293.166809,283.381470,289.770691,288.323761,289.577759,287.453125,282.192841
2006-11-13,292.566498,290.066833,296.488892,296.549072,283.597870,292.271271,285.866913,284.823273,283.496429,281.252747
2006-11-14,288.434296,288.365601,288.004456,296.035217,281.397491,293.160431,287.030945,280.836639,288.097290,275.746277
2006-11-15,289.060211,293.200806,286.064117,301.235260,283.194336,291.540894,285.538849,275.996490,283.233490,276.667755
2006-11-16,290.389496,290.908478,288.246124,294.630219,284.723511,286.298828,284.466522,285.163422,287.425476,287.998810
2006-11-17,288.627533,292.118683,282.690308,293.150543,287.373138,287.762299,280.216339,289.306854,291.474304,293.788177
2006-11-18,283.960693,290.485687,281.993439,296.464478,286.546967,286.770905,281.907928,290.778748,287.105072,284.092072
2006-11-19,288.540497,288.457550,285.791351,294.316467,288.891510,287.936676,285.651001,284.563263,289.361511,283.961182
2006-11-20,290.055389,295.420563,287.099762,279.519684,288.203033,289.713715,283.758728,286.333405,279.746307,279.159119
2006-11-21,288.948639,293.244995,286.073029,280.717163,284.975128,289.691711,281.995850,284.923706,282.064117,280.012177
2006-11-22,291.107422,289.076843,281.616211,275.297089,286.450470,289.604034,282.195404,289.597992,283.631653,278.546112
2006-11-23,290.401031,293.242218,278.854706,277.167847,291.641876,287.581512,280.275238,291.078674,292.059448,288.080902
2006-11-24,288.622803,291.061279,286.823181,278.545563,291.466705,290.820648,284.132904,287.970764,290.487000,283.530945
2006-11-25,286.045197,289.588654,291.868225,278.940643,289.992615,292.872253,282.509003,289.975616,289.102234,286.015869
2006-11-26,280.714142,289.265015,287.469391,277.393951,284.243927,289.801025,280.820160,283.453491,285.790070,287.179932
2006-11-27,276.680420,283.187012,282.768860,283.551971,284.321075,285.296173,287.561890,279.886871,288.271240,278.213776
2006-11-28,283.602417,283.899414,279.709045,288.587402,283.075745,285.667114,288.656464,284.693390,292.208344,281.184692
2006-11-29,290.251343,283.371490,277.422424,288.275757,281.620453,281.842834,295.438599,282.513550,293.134979,280.936371
2006-11-30,295.296661,283.027679,280.630524,289.119690,280.913940,284.569794,291.754517,285.529663,287.379150,289.516113
2006-12-01,290.697998,281.326324,279.972382,293.167389,278.982086,288.951355,292.912750,278.751831,282.947021,288.135498
2006-12-02,288.332642,286.855865,281.530853,295.718475,277.615540,282.130554,291.312805,285.062683,280.772430,285.172211
2006-12-03,290.067047,285.851074,277.075439,288.822266,275.336914,287.329773,286.260590,285.057465,286.472717,288.245209
2006-12-04,290.921844,296.001984,280.297699,289.928497,279.284210,288.002350,286.715851,285.471741,281.905975,283.049561
2006-12-05,283.898895,298.610962,286.906128,286.204346,278.246399,287.310822,284.855011,286.877594,286.722504,282.432068
2006-12-06,280.563721,295.430817,287.407684,276.751587,284.116699,280.914978,285.112335,289.530548,285.824310,283.416107
2006-12-07,282.082520,291.307892,288.450745,280.510834,279.241302,274.206940,290.796173,282.938416,276.599915,286.773041
2006-12-08,285.465546,285.158234,288.542542,281.762726,282.536774,270.256317,285.577972,290.296692,278.841278,286.998718
2006-12-09,281.885376,282.912018,283.466888,283.559204,284.011475,275.708282,280.001556,288.185608,275.952057,284.120911
2006-12-10,282.209503,287.049744,283.564240,280.921722,282.257080,276.974304,281.155029,281.096222,272.614502,278.585510
2006-12-11,275.490753,287.662781,288.467102,282.684204,285.924164,273.649109,282.608185,277.669952,276.689240,274.296906
2006-12-12,277.798920,277.115204,282.276489,280.479431,290.793549,276.723450,284.070923,274.113892,277.710327,274.595947
2006-12-13,278.635712,275.054688,278.957489,281.581085,285.248291,276.460175,288.180389,279.106934,284.846741,278.632843
2006-12-14,279.649963,283.128326,278.585052,280.591736,281.769714,278.738434,284.894714,279.370911,288.968109,282.112946
2006-12-15,282.518646,287.689789,281.020020,277.433105,278.770081,274.549042,285.125397,282.994629,289.240662,283.852722
2006-12-16,284.437683,281.940643,276.353577,278.186798,281.926758,276.832184,286.668732,278.546082,287.115479,282.767120
2006-12-17,282.906372,290.629150,275.500977,274.470612,277.315857,276.683350,285.139801,273.459167,285.379395,278.122375
2006-12-18,280.570526,284.853699,274.889709,272.901581,274.430359,275.025909,279.261536,268.388702,276.866577,278.854675
2006-12-19,280.288452,285.144775,277.987701,273.220398,275.882507,278.321289,281.084686,268.332367,283.901489,277.876007
2006-12-20,279.428894,292.841034,278.290924,280.083801,280.021545,278.069519,281.250305,269.794952,283.870544,281.137268
2006-12-21,283.001556,296.082306,273.303528,282.323120,280.681793,281.239716,278.030151,270.292114,278.747925,286.660156
2006-12-22,281.629181,294.275879,274.456055,277.916138,276.844086,278.608978,277.672791,268.342651,280.862793,286.648376
2006-12-23,280.278290,289.681030,274.258026,275.845673,277.732849,280.081024,273.748718,272.116150,276.935394,287.679626
2006-12-24,282.233582,284.950409,273.829132,275.728607,279.501617,279.973450,274.899963,270.616089,279.854767,287.937561
2006-12-25,283.377441,279.146729,275.416382,274.912354,283.304230,283.327820,271.583466,272.332581,278.368225,283.522156
2006-12-26,284.722595,270.865875,274.290375,274.824524,281.838257,285.471985,274.887634,274.471130,281.880585,280.469177
2006-12-27,281.264404,275.642975,275.201721,272.619202,280.417877,288.799500,275.396790,277.531799,276.816559,289.353851
2006-12-28,279.869751,282.924316,276.270630,273.310974,287.691620,294.550110,274.934479,278.220551,278.133911,284.380249
2006-12-29,283.914520,287.723267,279.723541,278.876587,292.618652,290.099701,274.382355,283.626770,284.436951,285.483246
2006-12-30,282.525574,277.748230,278.781830,281.118805,285.377472,287.725250,277.957458,284.631439,287.234589,282.436981
2006-12-31,283.285431,282.964813,277.942078,281.785370,286.196411,288.462524,285.530548,271.455688,276.383514,285.156921
2007-01-01,283.131287,288.962585,286.533203,284.619354,281.482574,285.648224,289.735260,271.246490,278.442169,281.501678
2007-01-02,283.185455,283.844788,283.326691,283.946625,288.003052,287.881561,288.550232,272.163727,284.535797,280.824554
