time,FLOW,TEMP,SALT,OXY_oxy,NIT_amm,NIT_nit,PHS_frp,OGM_doc,OGM_docr,OGM_poc,OGM_don,OGM_donr,OGM_pon,OGM_dop,OGM_dopr,OGM_pop,CAR_dic,CAR_pH,SIL_rsi,CAR_ch4,PHY_cyano,PHY_cyano_IN,PHY_cyano_IP,PHY_green,PHY_green_IN,PHY_green_IP,PHY_diatom,PHY_diatom_IN,PHY_diatom_IP
2020-11-24,0.3268,3.60435,0,340.4798,0.4218,0.0616,0,46.8702,471.459,27.5707,0.8944,8.0492,1.7887,0.031,0.2788,0.7229,51.3285,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2020-11-25,0.2288,4.2678,0,336.8591,0.2144,0.0251,0.0489,44.7748,450.3817,26.3381,1.5212,13.6912,3.0425,0.0153,0.1375,0.3564,46.2011,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2020-11-26,0.1601,6.4545,0,325.3888,0.869,0.0707,0.0372,6.3326,63.6988,3.7251,0.6663,5.9963,1.3325,0.0093,0.0836,0.2167,58.4775,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2020-11-27,0.1121,5.71095,0,329.2114,0.4629,0,0.0682,15.0272,151.1558,8.8395,1.0336,9.3022,2.0671,0.0372,0.3345,0.8672,34.7923,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2020-11-28,0.0785,4.5756,0,335.2019,0.6569,0.0679,0,9.1496,92.034,5.3821,1.1608,10.4475,2.3217,0.0401,0.3611,0.9362,83.6662,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2020-11-29,0.0549,3.474,0,341.199,0.1371,0.0295,0.0387,33.4472,336.4399,19.6748,1.5488,13.9395,3.0977,0.0456,0.4103,1.0638,34.0246,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2020-11-30,6.953,4.72605,0,334.397,0.4792,0.0884,0,20.6473,207.6876,12.1455,1.1102,9.9922,2.2205,0.0955,0.8595,2.2282,49.6687,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2020-12-01,4.8671,1.1514,0,354.4742,0.5476,0.0582,0.0093,28.8793,290.4921,16.9878,1.2285,11.0564,2.457,0.0224,0.2012,0.5216,42.147,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2020-12-02,3.407,-0.0528,0,361.7129,0.4694,0,0.0523,52.2693,525.7681,30.7467,0.7866,7.0797,1.5733,0.0164,0.1472,0.3816,68.9203,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2020-12-03,2.3849,0.2055,0,360.139,0.3907,0.1082,0.0128,0.328,3.2993,0.1929,1.314,11.8264,2.6281,0.0452,0.407,1.0551,47.7056,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2020-12-04,3.2024,2.4612,0,346.8799,0.7352,0,0.1171,19.1871,193,11.2866,0.3621,3.2592,0.7243,0.0289,0.2599,0.6739,55.573,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2020-12-05,6.9001,2.2452,0,348.1133,0.8928,0.1701,0.0115,32.7685,329.6124,19.2756,0.4113,3.7017,0.8226,0.0432,0.389,1.0086,43.7404,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2020-12-06,4.83,0.98895,0,355.4363,0.6322,0.1228,0.1049,25.4336,255.8325,14.961,0.9295,8.3659,1.8591,0.038,0.3419,0.8864,58.7423,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2020-12-07,3.5707,0.1365,0,360.5578,0.2608,0.2001,0.0266,20.9212,210.443,12.3066,0.1642,1.4777,0.3284,0.0292,0.2632,0.6825,74.272,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2020-12-08,2.5452,-1.91445,0,373.414,0.5187,0.0972,0.0489,39.8476,400.8204,23.4398,1.0123,9.1104,2.0245,0.0559,0.5034,1.305,50.4258,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2020-12-09,1.7816,-1.46835,0,370.5517,1.008,0.1369,0,0,0,0,1.6871,15.1841,3.3742,0.0483,0.4351,1.1279,76.3643,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2020-12-10,1.2544,-0.2298,0,362.7985,0.7285,0.1347,0.0913,34.5701,347.7344,20.3353,0.1066,0.9598,0.2133,-0.0027,-0.0247,-0.0639,72.2095,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2020-12-11,0.9413,0.65685,0,357.4164,0.7194,0.0501,0.0333,24.4178,245.614,14.3634,0.3444,3.0993,0.6887,0.0696,0.6267,1.6247,43.2676,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2020-12-12,0.7772,2.14485,0,348.6884,0.2132,0,0.0445,13.9505,140.3251,8.2061,0.4513,4.0616,0.9026,-0.0013,-0.012,-0.0312,73.1495,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2020-12-13,0.544,2.9316,0,344.2216,0.1854,0.0524,0.0762,36.0977,363.1,21.2339,0.6677,6.0089,1.3353,0.034,0.3057,0.7925,55.7645,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2020-12-14,6.1907,1.53165,0,352.2397,0,0.1198,0.0907,23.2817,234.1864,13.6951,0.7061,6.3553,1.4123,0.0251,0.2262,0.5866,50.5767,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2020-12-15,4.3335,-1.05135,0,367.9105,0.3212,0.0523,0.0875,35.8443,360.5514,21.0849,0.8039,7.2355,1.6079,-0.0026,-0.0236,-0.0612,50.5497,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2020-12-16,5.2917,-1.75815,0,372.4072,0.7189,0.0537,0.0872,26.3465,265.0152,15.498,-0.0969,-0.8717,-0.1937,0.0401,0.3612,0.9365,37.9832,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2020-12-17,5.1911,-1.17105,0,368.6655,0.2634,0.0816,0.1461,10.5294,105.913,6.1937,1.055,9.4952,2.11,0.0119,0.1075,0.2788,59.3709,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2020-12-18,3.6338,-1.92,0,373.4503,0.4932,0,0.0529,29.4837,296.5718,17.3434,-0.137,-1.233,-0.274,0.0128,0.1154,0.2993,46.8849,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2020-12-19,2.5437,-2.3826,0,376.4594,0.393,0.1235,0.012,17.4118,175.1425,10.2423,0.7377,6.6394,1.4754,0.0319,0.287,0.744,46.8188,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2020-12-20,1.7806,-1.1196,0,368.3399,0,0.1336,0.0384,32.615,328.0682,19.1853,1.553,13.9772,3.106,0.0592,0.5325,1.3805,67.0291,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2020-12-21,1.2464,-0.6834,0,365.6057,0.6279,0.0284,0.0345,5.6499,56.8314,3.3235,0.9697,8.727,1.9393,0.0147,0.1323,0.343,32.2615,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2020-12-22,0.9567,-1.3089,0,369.5381,0.6901,0.0853,0.0713,8.2147,82.6301,4.8322,0.7629,6.8657,1.5257,0.0096,0.0868,0.2251,47.1801,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2020-12-23,0.6697,-1.9248,0,373.4816,0.1985,0.0377,0.0431,28.3186,284.8515,16.658,0.9681,8.7128,1.9362,-0.0013,-0.0116,-0.0302,61.886,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2020-12-24,2.4404,0.29085,0,359.6218,0.1647,0.0901,0,39.1727,394.0308,23.0427,0.1765,1.5881,0.3529,0.049,0.441,1.1435,45.9699,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2020-12-25,2.9054,-4.0902,0,387.9288,0.5486,0.0318,0.0271,11.2965,113.6295,6.645,0.4644,4.18,0.9289,0.0133,0.1196,0.3101,72.1422,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2020-12-26,2.0338,-5.69625,0,399.2645,0.4713,0.0589,0.0714,0,0,0,1.3707,12.3365,2.7414,0.0116,0.1043,0.2705,21.5563,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2020-12-27,1.4236,-4.7103,0,392.2411,0.5476,0.0335,0.0185,29.0103,291.8094,17.0649,0.1823,1.6411,0.3647,0.0601,0.5408,1.402,57.3721,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2020-12-28,0.9965,-3.03795,0,380.7926,0.3772,0.124,0.0156,43.3546,436.0961,25.5027,0.651,5.8593,1.3021,0.0471,0.4243,1.1001,52.3518,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2020-12-29,0.6976,-3.53685,0,384.1484,0,0.1308,0.0787,0,0,0,1.4072,12.6645,2.8143,0.0357,0.3217,0.834,59.8591,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2020-12-30,0.4883,-3.8076,0,385.9908,0.7045,0.063,0,37.1567,373.7526,21.8569,0.4525,4.0724,0.905,0,0,0,56.8379,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2020-12-31,0.3916,-0.5109,0,364.5338,0.8104,0.0721,0,36.3896,366.0369,21.4057,0.3385,3.0463,0.677,0.0525,0.4724,1.2246,41.5187,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2021-01-01,2.5874,-1.7157,0,372.1341,0.4975,0.0723,0.0246,33.449,336.4572,19.6759,0.9848,8.8629,1.9695,0.0668,0.6009,1.5578,95.7638,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2021-01-02,2.6149,-0.3873,0,363.7691,0,0.1389,0,0,0,0,0.6042,5.4379,1.2084,0.0442,0.3974,1.0303,72.8528,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2021-01-03,2.6356,-0.23505,0,362.8302,0.2978,0,0.0534,25.3255,254.7444,14.8973,0.6504,5.8534,1.3008,0.0228,0.2056,0.5332,47.5462,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2021-01-04,1.8598,-1.4157,0,370.2163,0.4898,0.0288,0.1136,10.3403,104.0113,6.0825,-0.1481,-1.3325,-0.2961,0.0327,0.294,0.7623,50.7271,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2021-01-05,1.3018,-1.72425,0,372.1893,0.5672,0,0.1005,3.2623,32.8154,1.919,0.4784,4.3056,0.9568,0.0248,0.2232,0.5787,29.0144,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2021-01-06,0.9311,-2.4126,0,376.656,0.5827,0.0544,0.1074,51.0966,513.972,30.0568,1.4257,12.8314,2.8514,0.0347,0.3119,0.8086,65.6928,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2021-01-07,0.6518,-3.04755,0,380.8562,0.3097,0.06,0.1185,44.463,447.2458,26.1547,0.7936,7.1424,1.5872,0.0195,0.1756,0.4552,75.7236,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2021-01-08,0.8398,-2.8098,0,379.2746,0.34,0.1418,0.0034,36.517,367.3185,21.4806,1.0771,9.6941,2.1542,0.0345,0.3103,0.8045,72.0815,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2021-01-09,0.5878,-3.8124,0,386.0228,0.3493,0.0725,0.0944,34.6667,348.7062,20.3922,1.1922,10.7294,2.3843,-0.0028,-0.0255,-0.066,38.8929,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2021-01-10,0.4115,-4.29615,0,389.3519,0.0849,0.238,0.0649,46.4542,467.275,27.326,0.9466,8.5194,1.8932,0.0325,0.2924,0.758,58.3199,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2021-01-11,0.3811,-3.981,0,387.1776,0.55,0.1579,0.0972,23.8485,239.8882,14.0285,1.319,11.8706,2.6379,0.0011,0.0097,0.0251,60.7296,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2021-01-12,0.2667,-3.38865,0,383.1458,0.3675,0,0.0766,25.2579,254.0647,14.8576,1.1829,10.6464,2.3659,0.0702,0.6319,1.6383,53.6721,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2021-01-13,0.1867,-4.06725,0,387.7706,0.4822,0.0706,0.0024,30.35,305.2852,17.8529,0.5597,5.0376,1.1195,0.0231,0.208,0.5391,63.0939,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2021-01-14,0.1307,-3.70365,0,385.281,0.7175,0.0634,0.0811,34.2616,344.6318,20.1539,1.6057,14.4517,3.2115,0.0381,0.3433,0.8901,46.7717,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2021-01-15,0.8096,-4.24695,0,389.011,0.2295,0.1147,0.1029,21.4416,215.6775,12.6127,0.8212,7.3907,1.6424,0.0326,0.2933,0.7604,50.0802,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2021-01-16,0.66,-4.4025,0,390.0907,0.5694,0,5.00E-04,40.4253,406.6313,23.7796,0.2018,1.8165,0.4037,0.0429,0.3862,1.0011,74.2168,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2021-01-17,0.462,-3.6075,0,384.6275,0.0253,0.1161,0.0173,46.2428,465.1478,27.2016,1.1631,10.4681,2.3262,0.0493,0.4439,1.1509,74.6063,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2021-01-18,0.3234,-4.1472,0,388.322,0.7642,0.0707,0.0198,7.6006,76.4533,4.471,0.434,3.9062,0.868,0.022,0.1981,0.5137,61.171,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2021-01-19,0.2264,-3.6858,0,385.1597,0.7317,0.0713,0,13.9193,140.0116,8.1878,1.2739,11.4649,2.5478,0.0139,0.1253,0.3248,64.8505,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2021-01-20,0.1585,-4.48305,0,390.652,0.7695,0.0727,0.0702,45.7107,459.7959,26.8887,0.6949,6.2542,1.3898,0.0237,0.2135,0.5534,82.7385,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2021-01-21,0.1109,-3.26895,0,382.3398,0.2261,0.0497,0.0788,32.0282,322.1658,18.8401,0.5198,4.6782,1.0396,0.0158,0.1423,0.369,61.2261,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2021-01-22,0.0835,-3.6759,0,385.0927,0.5428,0.0444,0.0178,26.2659,264.2045,15.4506,0.8154,7.3383,1.6307,0.0387,0.3484,0.9033,74.3889,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2021-01-23,0.0584,-5.75505,0,399.6896,1.1463,0.1447,0.015,28.0408,282.0575,16.4946,0.3297,2.9675,0.6594,0.0618,0.5563,1.4422,35.4697,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2021-01-24,0.0409,-5.811,0,400.0951,0.419,0,0.1068,21.756,218.84,12.7977,1.093,9.8371,2.186,0.0246,0.2214,0.574,62.39,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2021-01-25,3.1953,-3.7056,0,385.2948,0.2821,0.1304,0.007,31.5412,317.2671,18.5536,1.0786,9.7074,2.1572,0.0335,0.3011,0.7805,54.1799,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2021-01-26,8.3826,-2.61615,0,377.9934,0.2036,0.0534,0.0186,9.9756,100.3429,5.868,1.1429,10.2857,2.2857,0.0561,0.5045,1.3081,61.9902,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2021-01-27,5.8678,-2.30115,0,375.926,0.0291,0.0604,0.0844,48.9151,492.0283,28.7736,1.3606,12.2452,2.7211,0.0459,0.4128,1.0702,45.8256,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2021-01-28,4.5337,-4.86975,0,393.3624,0.2503,0,0.0105,40.2542,404.9101,23.679,1.3569,12.2123,2.7138,0.0195,0.1754,0.4547,58.0931,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2021-01-29,3.1736,-6.33825,0,403.9517,0.2079,0.0202,0.0882,25.4101,255.5952,14.9471,0.6095,5.4853,1.219,0.0613,0.5519,1.4308,95.2029,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2021-01-30,2.2646,-5.97735,0,401.3054,0.4689,0.0383,0,0,0,0,0.6785,6.1068,1.3571,0.0289,0.2602,0.6747,71.0103,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2021-01-31,1.6315,-6.14415,0,402.5253,0.5887,0.0495,0.1122,22.0478,221.7752,12.9693,0.4468,4.0209,0.8935,0.0438,0.3942,1.0221,43.532,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2021-02-01,2.7715,-4.87785,0,393.4197,0.3458,0.0706,0,15.5622,156.5375,9.1542,1.54,13.8599,3.08,0.0499,0.4487,1.1632,58.8048,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2021-02-02,1.9401,-6.1074,0,402.2552,0.2614,0.0881,0.0288,25.8306,259.8258,15.1945,1.5369,13.8322,3.0738,0.0342,0.3079,0.7982,56.9663,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2021-02-03,1.358,-6.92655,0,408.3274,0.7869,0.1463,0.0877,24.9668,251.1363,14.6863,0.7925,7.1326,1.585,0.0127,0.1146,0.2971,70.9901,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2021-02-04,0.9506,-6.1326,0,402.4406,0.3481,0.1016,0.0126,37.8202,380.4263,22.2472,1.3108,11.7971,2.6216,0.0491,0.4417,1.1452,61.6688,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2021-02-05,0.8015,-4.43745,0,390.3342,0.2307,0.0185,0.0504,2.6779,26.9361,1.5752,0.7545,6.7901,1.5089,0.0574,0.5165,1.3392,45.148,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2021-02-06,0.5866,-4.4445,0,390.3832,0.9042,0.1406,0.0095,6.4534,64.9133,3.7961,1.3643,12.2784,2.7285,0.028,0.2518,0.6527,60.3928,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2021-02-07,1.5103,-4.854,0,393.2522,0.5683,0.0673,0.1206,36.2133,364.2635,21.302,0.6659,5.9929,1.3317,0.0031,0.0278,0.072,34.0935,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2021-02-08,1.0572,-5.6856,0,399.1877,0.6109,0.0203,0.0995,0,0,0,0.8459,7.6134,1.6919,0.0167,0.1501,0.3891,39.0443,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2021-02-09,0.7401,-3.3156,0,382.6541,0.3987,0.0709,0.1211,23.7454,238.8505,13.9679,1.0785,9.7068,2.1571,-0.0036,-0.0327,-0.0848,73.5618,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2021-02-10,0.5246,-3.07395,0,381.0326,0.4544,0.128,0.0667,22.5742,227.0699,13.2789,1.1804,10.6237,2.3608,0.0305,0.2745,0.7117,58.2191,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2021-02-11,2.0478,-3.29805,0,382.5363,0.466,0.0567,0.0516,13.5094,135.8888,7.9467,0.9594,8.6345,1.9188,0.0509,0.4582,1.188,62.5092,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2021-02-12,1.6704,-5.12625,0,395.1787,0,0.1029,0.0748,8.3151,83.6406,4.8913,0.5701,5.1313,1.1403,0.0841,0.7573,1.9634,65.527,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2021-02-13,3.0423,-4.47135,0,390.5704,0.3561,0.1353,0.0737,28.5286,286.9646,16.7816,1.0454,9.4083,2.0907,0.0499,0.4487,1.1633,69.2949,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2021-02-14,4.8684,-3.92865,0,386.8184,0.1885,0.0192,0.0646,24.2899,244.3276,14.2882,0.6027,5.4241,1.2053,0.0463,0.4163,1.0792,53.5134,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2021-02-15,4.0323,-3.72795,0,385.4471,0.0457,0.0062,0.0484,34.3576,345.5966,20.2103,0.9941,8.9468,1.9882,0.0458,0.4121,1.0683,78.6874,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2021-02-16,5.263,-3.30855,0,382.6067,0.6747,0.0925,0.0396,48.2263,485.1003,28.3684,-0.077,-0.6931,-0.154,0.0267,0.2405,0.6236,48.9277,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2021-02-17,3.6841,-4.7751,0,392.6967,0.2023,0.0837,0.0455,42.3465,425.9555,24.9097,1.2269,11.0418,2.4537,0.0423,0.381,0.9879,69.333,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2021-02-18,2.5788,-5.35065,0,396.7786,0.7594,0.0763,0,38.2221,384.4691,22.4836,1.0167,9.1499,2.0333,0.0375,0.3378,0.8757,40.4004,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2021-02-19,5.7412,-4.31205,0,389.4624,0.0828,0.0665,0.053,46.8301,471.0562,27.5471,1.0899,9.809,2.1798,-0.0016,-0.0143,-0.0371,60.8716,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2021-02-20,4.0188,-5.4924,0,397.7948,0,0.1039,0,29.2145,293.8637,17.185,0.5507,4.9561,1.1014,0.0223,0.2009,0.521,50.9926,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2021-02-21,2.8132,-5.5137,0,397.9487,0.5345,0.0797,0.0582,25.2231,253.7149,14.8371,0.5886,5.2972,1.1772,0.0226,0.2037,0.5282,68.5407,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2021-02-22,3.2057,-4.4004,0,390.0766,0,0.1468,0,2.4137,24.2789,1.4198,1.0572,9.5146,2.1143,0.0625,0.5622,1.4576,29.9521,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2021-02-23,2.3076,-3.18735,0,381.7921,0.4899,0.1011,0.0191,11.3929,114.5993,6.7017,0.9779,8.8015,1.9559,0.061,0.5486,1.4222,64.6384,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2021-02-24,1.7205,-2.0061,0,374.0072,0.8497,0.0462,0.1122,46.3245,465.9704,27.2497,0.9186,8.2678,1.8373,-0.0034,-0.0303,-0.0786,36.6474,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2021-02-25,1.4154,-1.0269,0,367.756,0.0547,0.0895,0.0149,30.3384,305.1686,17.8461,0.6245,5.6201,1.2489,-4.00E-04,-0.004,-0.0105,75.3949,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2021-02-26,1.3314,-2.25555,0,375.6291,0.3037,0.0901,0.0037,49.5757,498.6732,29.1622,0.9353,8.4179,1.8706,0.0351,0.3158,0.8188,47.1729,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2021-02-27,3.5232,-1.52985,0,370.9445,0.156,0.0042,0.0689,12.5034,125.7691,7.3549,1.5036,13.5328,3.0073,-0.0011,-0.0102,-0.0264,74.5082,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2021-02-28,4.9421,0.0747,0,360.9345,0.8193,0.1129,0,26.1585,263.1235,15.3873,0.9521,8.5689,1.9042,0.0357,0.321,0.8322,40.2381,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2021-03-01,4.9446,0.19995,0,360.1722,0.7801,0.1066,0.0478,26.5792,267.3551,15.6348,0.7745,6.9704,1.549,0.0141,0.1273,0.3299,78.0079,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2021-03-02,3.4742,-1.7814,0,372.5569,0.1223,0.0855,0.0165,34.0998,343.0034,20.0587,1.4516,13.0641,2.9031,0.0244,0.22,0.5703,64.1808,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2021-03-03,2.4685,-1.04265,0,367.8554,0.7509,0.1344,0,33.1041,332.9882,19.473,0.4816,4.3344,0.9632,0.0496,0.4466,1.1579,57.8269,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2021-03-04,1.857,-0.40095,0,363.853,0.5501,0.0844,0,34.5038,347.0673,20.2963,0.7811,7.0295,1.5621,0.0142,0.1282,0.3325,52.7963,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2021-03-05,1.2999,-1.64955,0,371.7101,0.4254,0.0781,0,9.2095,92.6372,5.4174,0.7663,6.8963,1.5325,0.0456,0.4105,1.0643,56.9458,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2021-03-06,0.9338,-1.41765,0,370.2292,0.0397,0.1121,0.0187,25.2291,253.7748,14.8406,1.2371,11.1342,2.4743,0.0355,0.3197,0.8289,57.3092,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2021-03-07,0.6537,-1.65585,0,371.7502,0.8874,0.032,0.0037,0,0,0,0.6801,6.1212,1.3603,0.0364,0.3276,0.8493,75.1485,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2021-03-08,0.4809,-0.8472,0,366.6283,0.657,1.00E-04,0.0127,31.4227,316.0755,18.4839,1.3659,12.2931,2.7318,0.0018,0.0161,0.0418,39.9754,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2021-03-09,0.5117,1.00425,0,355.3455,0.1351,0.0448,0.0593,30.0463,302.2305,17.6743,1.4154,12.7388,2.8308,0.0046,0.041,0.1064,61.7904,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2021-03-10,0.5888,2.3601,0,347.456,0.8555,0,0.1153,13.8667,139.4824,8.1569,0.6244,5.6192,1.2487,0.0262,0.2356,0.6108,62.4101,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2021-03-11,0.7195,4.23645,0,337.029,0.0293,0.1184,0.0228,45.1811,454.469,26.5771,0.8917,8.0251,1.7834,0.0172,0.1545,0.4004,77.3082,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2021-03-12,0.909,5.2227,0,331.7646,0.6935,0.09,0.099,27.8941,280.5821,16.4083,1.2521,11.2688,2.5042,0.0695,0.6256,1.622,56.0771,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2021-03-13,0.9584,4.00395,0,338.2913,0.7021,0.1187,0.0215,25.1956,253.4383,14.821,0.5981,5.3831,1.1962,0.0385,0.3468,0.8991,43.2877,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2021-03-14,0.9195,2.7276,0,345.3698,0.5261,0.0942,0.0249,10.1436,102.033,5.9668,0.6312,5.6809,1.2624,0.0211,0.1895,0.4914,58.3073,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2021-03-15,0.8297,1.51605,0,352.3311,0.2382,0.1677,0.0825,47.0418,473.1848,27.6716,0.2807,2.5262,0.5614,0.0195,0.1753,0.4545,55.2653,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2021-03-16,0.8845,1.48635,0,352.5047,0.4326,0.0812,0.0651,25.9491,261.0173,15.2642,0.9601,8.6413,1.9203,0.0371,0.334,0.8659,64.8353,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2021-03-17,0.8306,3.8832,0,338.9503,0.2972,0.1155,0.1,34.0484,342.4868,20.0285,0.843,7.5873,1.6861,0.0264,0.2379,0.6168,29.3689,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2021-03-18,3.3171,3.54135,0,340.827,0.0244,0.0583,0.0979,36.8956,371.126,21.7033,1.4545,13.0904,2.909,-0.0029,-0.0264,-0.0686,64.0628,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
